individual	week	kit	KO	Abundance	module_id	group
84	5	mobio	K00164	0.018704482372698	M00009	WT
83	13	mobio	K03230	0.00521230706953013	M00332	DNR
83	10	qiagen	K03331	0.00343731361873832	M00014	DNR
83	12	qiagen	K03219	0.000949138640213503	M00332	DNR
83	12	qiagen	K03224	0.0021068827164416	M00332	DNR
73	12	qiagen	K12447	0.000100845321832292	M00014	DNR
83	12	qiagen	K03225	0.000820626753517631	M00332	DNR
83	12	qiagen	K03222	0.00361435043533943	M00332	DNR
83	12	qiagen	K03223	0.00246435549811499	M00332	DNR
83	12	qiagen	K03228	0.00118219065106	M00332	DNR
83	12	qiagen	K03229	0.000943602838335812	M00332	DNR
83	12	qiagen	K03226	0.000536339925472639	M00332	DNR
83	12	qiagen	K03230	0.00285046584353945	M00332	DNR
73	4	qiagen	K13247	0.000492925572840168	M00014	DNR
83	13	mobio	K03331	0.00403423640341993	M00014	DNR
73	5	mobio	K13247	0.00032727409544485	M00014	DNR
83	4	qiagen	K04056	0.000947902161897944	M00332	DNR
83	4	qiagen	K04059	0.000505854831195492	M00332	DNR
83	4	qiagen	K04057	0.001719815771077	M00332	DNR
83	4	qiagen	K04058	0.0020470674022009	M00332	DNR
83	10	qiagen	K03219	0.000335946719605	M00332	DNR
83	10	qiagen	K03221	0.0034761933395894	M00332	DNR
83	10	qiagen	K03222	0.00193731887629488	M00332	DNR
83	10	qiagen	K03223	0.00753376925214038	M00332	DNR
83	10	qiagen	K03224	0.00624666541971069	M00332	DNR
83	10	qiagen	K03225	0.029607556643931	M00332	DNR
83	10	qiagen	K03226	0.000667879738856296	M00332	DNR
83	10	qiagen	K03228	0.00323431375936619	M00332	DNR
83	10	qiagen	K03229	0.00173833032941123	M00332	DNR
83	10	qiagen	K03230	0.00428920554397376	M00332	DNR
73	6	qiagen	K13247	0.000931405830941644	M00014	DNR
83	5	mobio	K04056	0.000359675021936688	M00332	DNR
83	5	mobio	K04058	0.000311013107204078	M00332	DNR
83	5	mobio	K04057	0.000248162873558468	M00332	DNR
83	13	mobio	K03221	0.00413310189604497	M00332	DNR
83	13	mobio	K03219	0.00096343546216002	M00332	DNR
83	13	mobio	K03225	0.016311915991531	M00332	DNR
83	13	mobio	K03224	0.00436295499074563	M00332	DNR
83	13	mobio	K03223	0.00579085954063679	M00332	DNR
83	13	mobio	K03222	0.018990765922823	M00332	DNR
83	13	mobio	K03229	0.0259220074227252	M00332	DNR
83	13	mobio	K03228	0.0129858548545424	M00332	DNR
83	13	mobio	K03227	0.0048226186404564	M00332	DNR
83	13	mobio	K03226	0.00929489996984106	M00332	DNR
83	6	qiagen	K03331	0.00383267578805092	M00014	DNR
83	8	qiagen	K03219	0.000304671710532534	M00332	DNR
83	8	qiagen	K03227	0.000678689176828966	M00332	DNR
83	8	qiagen	K03228	0.00168650408064823	M00332	DNR
83	8	qiagen	K03225	0.0234713466480434	M00332	DNR
83	8	qiagen	K03226	0.00100232336763167	M00332	DNR
83	8	qiagen	K03223	0.00184638046955351	M00332	DNR
73	8	qiagen	K12447	3.80779456859386e-05	M00014	DNR
83	8	qiagen	K03224	0.00220010686596935	M00332	DNR
83	8	qiagen	K03222	0.00112248086127189	M00332	DNR
83	8	qiagen	K03229	0.00144251498839449	M00332	DNR
83	8	qiagen	K03230	0.00182475523828445	M00332	DNR
83	12	qiagen	K03331	0.00114116617997318	M00014	DNR
83	6	qiagen	K03219	0.000804304038695831	M00332	DNR
83	6	qiagen	K03225	0.00484689078431979	M00332	DNR
83	6	qiagen	K03226	0.000909620041445776	M00332	DNR
83	6	qiagen	K03227	0.0013308162552	M00332	DNR
83	6	qiagen	K03228	0.0023036626875721	M00332	DNR
83	6	qiagen	K03221	0.000459639349185542	M00332	DNR
83	6	qiagen	K03222	0.00209108190745708	M00332	DNR
83	6	qiagen	K03223	0.00123859166722031	M00332	DNR
83	6	qiagen	K03224	0.00173040151111182	M00332	DNR
83	6	qiagen	K03229	0.00151848292814405	M00332	DNR
83	6	qiagen	K03230	0.00193620884211797	M00332	DNR
83	4	qiagen	K03331	0.00258109380216584	M00014	DNR
73	10	qiagen	K12447	0.000154599115810074	M00014	DNR
83	5	mobio	K03227	0.00113948767725632	M00332	DNR
83	5	mobio	K03226	0.000371799509080147	M00332	DNR
83	5	mobio	K03225	0.0172548640963146	M00332	DNR
83	5	mobio	K03224	0.00238355310930896	M00332	DNR
83	5	mobio	K03230	0.00352930560632487	M00332	DNR
83	5	mobio	K03229	0.000905403338252374	M00332	DNR
83	5	mobio	K03228	0.00216185071912135	M00332	DNR
83	5	mobio	K03219	0.000985872839478302	M00332	DNR
83	5	mobio	K03223	0.0035502078458705	M00332	DNR
83	5	mobio	K03222	0.0012375709781969	M00332	DNR
73	6	qiagen	K12447	0.000158630960384812	M00014	DNR
83	5	mobio	K03331	0.00304156495228485	M00014	DNR
83	4	qiagen	K03219	0.00281525535778863	M00332	DNR
83	4	qiagen	K03221	0.0032220311737994	M00332	DNR
83	4	qiagen	K03222	0.00341661856897374	M00332	DNR
83	4	qiagen	K03223	0.00964877018844716	M00332	DNR
83	4	qiagen	K03224	0.00737024011696075	M00332	DNR
83	4	qiagen	K03225	0.172202297964901	M00332	DNR
83	4	qiagen	K03226	0.00263677457552029	M00332	DNR
83	4	qiagen	K03227	0.00542990065702634	M00332	DNR
83	4	qiagen	K03228	0.00471448038258623	M00332	DNR
83	4	qiagen	K03229	0.00405744984609501	M00332	DNR
83	4	qiagen	K03230	0.00651581418783133	M00332	DNR
83	13	mobio	K02195	0.0412641062752279	M00259	DNR
83	13	mobio	K02194	0.0264808739361462	M00259	DNR
83	13	mobio	K02193	0.0422181455281771	M00259	DNR
83	12	qiagen	K02195	0.0378661845085602	M00259	DNR
83	12	qiagen	K02194	0.0125229431291456	M00259	DNR
83	12	qiagen	K02193	0.0347061142023409	M00259	DNR
83	8	qiagen	K01903	0.0133856664767419	M00009	DNR
83	8	qiagen	K01902	0.0170356270181384	M00009	DNR
83	8	qiagen	K01900	0.00803910963037538	M00009	DNR
83	8	qiagen	K01899	0.00229979649344786	M00009	DNR
83	8	qiagen	K01682	0.0217759281140168	M00009	DNR
83	8	qiagen	K01681	0.287585795379883	M00009	DNR
83	8	qiagen	K01679	0.0329787109000921	M00009	DNR
83	8	qiagen	K01678	0.271778294884838	M00009	DNR
83	8	qiagen	K01677	0.253936488583451	M00009	DNR
83	8	qiagen	K01676	0.455259424204568	M00009	DNR
83	8	qiagen	K01647	0.296743649380993	M00009	DNR
83	10	qiagen	K02195	0.0237809602480523	M00259	DNR
83	10	qiagen	K02194	0.0224789000401219	M00259	DNR
83	10	qiagen	K02193	0.0420365819442798	M00259	DNR
83	6	qiagen	K01900	0.00199416143452151	M00009	DNR
83	6	qiagen	K01899	0.0018628274801285	M00009	DNR
83	6	qiagen	K01903	0.0176717732538096	M00009	DNR
83	6	qiagen	K01902	0.0222778933084613	M00009	DNR
83	8	qiagen	K02195	0.0274790426794495	M00259	DNR
83	8	qiagen	K02194	0.0212452269969173	M00259	DNR
83	8	qiagen	K02193	0.0389410207404187	M00259	DNR
83	6	qiagen	K02194	0.0246333365442779	M00259	DNR
83	6	qiagen	K02193	0.0322995760312392	M00259	DNR
83	6	qiagen	K02195	0.0417535542255944	M00259	DNR
83	13	mobio	K01647	0.434927305124294	M00009	DNR
83	13	mobio	K01678	0.320332563932728	M00009	DNR
83	13	mobio	K01679	0.0485310412975229	M00009	DNR
83	13	mobio	K01676	0.402498244529859	M00009	DNR
83	13	mobio	K01677	0.308891469673705	M00009	DNR
83	13	mobio	K01681	0.43843830241532	M00009	DNR
83	13	mobio	K01682	0.0712462942892642	M00009	DNR
83	10	qiagen	K01647	0.437571397868783	M00009	DNR
83	10	qiagen	K01677	0.606783299092326	M00009	DNR
83	10	qiagen	K01676	0.184484808673007	M00009	DNR
83	10	qiagen	K01679	0.0751527662236851	M00009	DNR
83	10	qiagen	K01678	0.583218236185931	M00009	DNR
83	10	qiagen	K01682	0.0238436085633442	M00009	DNR
83	10	qiagen	K01681	0.585330787840093	M00009	DNR
61	13	mobio	K16190	0.000106375535062348	M00014	DNR
83	8	qiagen	K01136	0.0168773686042371	M00076	DNR
83	8	qiagen	K01135	0.00448986883736761	M00076	DNR
83	8	qiagen	K01197	0.151723166110305	M00076	DNR
83	8	qiagen	K01195	0.19177490947861	M00076	DNR
83	6	qiagen	K01217	7.529618286e-05	M00076	DNR
83	12	qiagen	K01899	0.00161074107802205	M00009	DNR
83	12	qiagen	K01903	0.00926611464457885	M00009	DNR
83	12	qiagen	K01902	0.00993776636925771	M00009	DNR
83	12	qiagen	K01900	0.000350669756786855	M00009	DNR
83	6	qiagen	K01647	0.210435755466547	M00009	DNR
83	6	qiagen	K01676	0.574536399938389	M00009	DNR
83	6	qiagen	K01678	0.156038601745208	M00009	DNR
83	6	qiagen	K01677	0.160185937419041	M00009	DNR
83	13	mobio	K01899	0.000952871945703227	M00009	DNR
83	13	mobio	K01903	0.0159799755673946	M00009	DNR
83	6	qiagen	K01681	0.207814926080704	M00009	DNR
83	6	qiagen	K01679	0.0403981117692168	M00009	DNR
83	13	mobio	K01900	0.000537787032364729	M00009	DNR
83	13	mobio	K01902	0.0142770716581181	M00009	DNR
83	6	qiagen	K01682	0.0339144366776806	M00009	DNR
83	5	mobio	K02194	0.0103763370928986	M00259	DNR
83	5	mobio	K02195	0.0255063957653995	M00259	DNR
83	5	mobio	K02193	0.0250137099593697	M00259	DNR
83	10	qiagen	K01899	0.00675471314029604	M00009	DNR
83	10	qiagen	K01902	0.0240458737472486	M00009	DNR
83	10	qiagen	K01900	0.0065860484519658	M00009	DNR
83	10	qiagen	K01903	0.0221010200096525	M00009	DNR
61	6	qiagen	K16190	0.000202950925103477	M00014	DNR
83	12	qiagen	K01647	0.345909747848975	M00009	DNR
83	4	qiagen	K02195	0.0393070445655678	M00259	DNR
83	4	qiagen	K02194	0.0382893678007538	M00259	DNR
83	4	qiagen	K02193	0.0400899835603513	M00259	DNR
83	12	qiagen	K01679	0.0296646487577884	M00009	DNR
83	12	qiagen	K01678	0.172718966621789	M00009	DNR
83	12	qiagen	K01677	0.172574906533391	M00009	DNR
83	12	qiagen	K01676	0.549211042923603	M00009	DNR
83	12	qiagen	K01682	0.0444289188365847	M00009	DNR
83	12	qiagen	K01681	0.334796930610226	M00009	DNR
83	10	qiagen	K01135	0.00120910211662438	M00076	DNR
83	10	qiagen	K01136	0.0100922064042133	M00076	DNR
61	5	mobio	K16190	0.000206875723069078	M00014	DNR
83	4	qiagen	K01677	0.373593426514472	M00009	DNR
83	4	qiagen	K01676	0.310479836973153	M00009	DNR
83	4	qiagen	K01682	0.124967064549031	M00009	DNR
83	4	qiagen	K01681	0.274838424315777	M00009	DNR
83	4	qiagen	K01679	0.05019048276153	M00009	DNR
83	4	qiagen	K01678	0.365550880120401	M00009	DNR
83	4	qiagen	K01647	0.350898968114187	M00009	DNR
83	10	qiagen	K01195	0.21649122230374	M00076	DNR
83	10	qiagen	K01197	0.0343737502261534	M00076	DNR
83	8	qiagen	K00658	0.049521821471257	M00009	DNR
83	6	qiagen	K00854	0.603796883280986	M00014	DNR
83	5	mobio	K01900	0.00194400056091341	M00009	DNR
83	5	mobio	K01902	0.0148496749236135	M00009	DNR
83	5	mobio	K01899	0.000825474901681479	M00009	DNR
83	5	mobio	K01903	0.015418598255609	M00009	DNR
83	6	qiagen	K00658	0.0628143702558341	M00009	DNR
83	4	qiagen	K01902	0.0256029526113449	M00009	DNR
83	4	qiagen	K01900	0.010501720087773	M00009	DNR
83	4	qiagen	K01899	0.0104039942952136	M00009	DNR
83	4	qiagen	K01903	0.0278226488971754	M00009	DNR
83	12	qiagen	K00854	0.599483158919413	M00014	DNR
83	6	qiagen	K01136	0.0212726503323889	M00076	DNR
83	6	qiagen	K01135	0.00708324359565699	M00076	DNR
75	6	qiagen	K05351	0.00453080978806272	M00014	WT
83	6	qiagen	K01195	0.228217899155471	M00076	DNR
83	6	qiagen	K01197	0.221133253801657	M00076	DNR
83	12	qiagen	K01217	8.17485854147812e-05	M00076	DNR
83	12	qiagen	K01136	0.0469908201874284	M00076	DNR
83	12	qiagen	K01135	0.0128255472111176	M00076	DNR
83	13	mobio	K01217	0.000332923030344182	M00076	DNR
75	8	qiagen	K05351	0.00247137419542269	M00014	WT
83	12	qiagen	K01195	0.358851509316076	M00076	DNR
83	12	qiagen	K01197	0.330131729589597	M00076	DNR
83	13	mobio	K01136	0.035115791448913	M00076	DNR
83	13	mobio	K01135	0.0080504157458321	M00076	DNR
83	5	mobio	K01676	0.410927594819799	M00009	DNR
83	5	mobio	K01677	0.240718023471955	M00009	DNR
83	5	mobio	K01681	0.288740783543185	M00009	DNR
83	5	mobio	K01682	0.0190694621736421	M00009	DNR
83	5	mobio	K01678	0.231317659478602	M00009	DNR
83	5	mobio	K01679	0.0498873383045876	M00009	DNR
83	5	mobio	K01647	0.312017705245384	M00009	DNR
83	13	mobio	K01195	0.297652955533024	M00076	DNR
83	13	mobio	K01197	0.236925880612583	M00076	DNR
83	8	qiagen	K00854	0.647345090152099	M00014	DNR
83	4	qiagen	K01135	0.00237692275968323	M00076	DNR
83	8	qiagen	K00164	0.0128598927968636	M00009	DNR
83	5	mobio	K01197	0.143873211946815	M00076	DNR
83	5	mobio	K01195	0.189272401568777	M00076	DNR
75	10	qiagen	K05351	0.00503897900057988	M00014	WT
83	5	mobio	K01136	0.0190681695939685	M00076	DNR
83	6	qiagen	K00239	0.674385104600548	M00009	DNR
83	4	qiagen	K01197	0.0495121624879091	M00076	DNR
83	4	qiagen	K01195	0.181590327455754	M00076	DNR
83	6	qiagen	K00245	0.0446430110947825	M00009	DNR
83	6	qiagen	K00244	0.375914117392666	M00009	DNR
83	12	qiagen	K00382	0.524993198532491	M00009	DNR
83	6	qiagen	K00246	0.0542220990756117	M00009	DNR
83	6	qiagen	K00241	0.54675594122292	M00009	DNR
83	6	qiagen	K00240	0.614561286631514	M00009	DNR
83	6	qiagen	K00242	0.0054010031894595	M00009	DNR
83	5	mobio	K01217	0.00015224792292812	M00076	DNR
83	4	qiagen	K01136	0.0107873927665097	M00076	DNR
83	8	qiagen	K00012	1.10627206598824	M00014	DNR
83	6	qiagen	K00164	0.0170293574777939	M00009	DNR
83	8	qiagen	K00030	0.0165328849141125	M00009	DNR
83	13	mobio	K00382	0.476728458895711	M00009	DNR
83	8	qiagen	K00026	0.000749116726149778	M00009	DNR
83	8	qiagen	K00025	0.0067130276895482	M00009	DNR
83	8	qiagen	K00024	0.721400741273432	M00009	DNR
83	8	qiagen	K00031	0.279075624537728	M00009	DNR
75	12	qiagen	K05351	0.00426783505024144	M00014	WT
83	4	qiagen	K01217	0.000186063940694044	M00076	DNR
83	12	qiagen	K00240	0.542209440720635	M00009	DNR
83	12	qiagen	K00239	0.624336415460794	M00009	DNR
83	12	qiagen	K00244	0.185489064463036	M00009	DNR
83	10	qiagen	K00382	0.216500405984664	M00009	DNR
83	12	qiagen	K00242	0.00368582683235037	M00009	DNR
83	12	qiagen	K00241	0.498305761770919	M00009	DNR
83	12	qiagen	K00246	0.0436260882882965	M00009	DNR
83	12	qiagen	K00245	0.0499705363493388	M00009	DNR
75	13	mobio	K05351	0.00332158226868277	M00014	WT
83	4	qiagen	K00854	0.618326562999831	M00014	DNR
83	13	mobio	K00854	0.641060541606038	M00014	DNR
83	12	qiagen	K00658	0.0507691669209296	M00009	DNR
83	8	qiagen	K00382	0.282793822089762	M00009	DNR
83	10	qiagen	K00854	1.01426481053948	M00014	DNR
83	13	mobio	K00658	0.0715342688850032	M00009	DNR
83	5	mobio	K01135	0.00259768013997083	M00076	DNR
83	10	qiagen	K00658	0.0745343213243252	M00009	DNR
83	8	qiagen	K00239	0.498204496380609	M00009	DNR
83	8	qiagen	K00246	0.0237156663099908	M00009	DNR
83	8	qiagen	K00245	0.0290496070556648	M00009	DNR
83	8	qiagen	K00244	0.276040244925444	M00009	DNR
83	6	qiagen	K00382	0.408354181254957	M00009	DNR
83	8	qiagen	K00242	0.00424976684990384	M00009	DNR
83	8	qiagen	K00241	0.404649071990108	M00009	DNR
83	8	qiagen	K00240	0.451811657297579	M00009	DNR
83	10	qiagen	K00012	0.732384247383747	M00014	DNR
83	10	qiagen	K00025	0.0108865597775597	M00009	DNR
83	10	qiagen	K00024	0.303231860751207	M00009	DNR
83	10	qiagen	K00031	0.461490017037138	M00009	DNR
83	10	qiagen	K00030	0.0485250793979221	M00009	DNR
83	5	mobio	K00658	0.0688896931160282	M00009	DNR
75	5	mobio	K05351	0.00506849888664198	M00014	WT
83	4	qiagen	K00658	0.0722440306906347	M00009	DNR
83	5	mobio	K00854	0.627140217664614	M00014	DNR
75	4	qiagen	K05351	0.00289854823865805	M00014	WT
75	6	qiagen	K04057	0.00229102853521372	M00332	WT
83	6	qiagen	K00012	1.14509738406722	M00014	DNR
83	13	mobio	K00239	0.463420493957319	M00009	DNR
75	6	qiagen	K04058	0.000410772814412908	M00332	WT
83	13	mobio	K00240	0.368571161462195	M00009	DNR
83	12	qiagen	K00164	0.00670839574339565	M00009	DNR
83	13	mobio	K00244	0.236191504201204	M00009	DNR
83	13	mobio	K00241	0.325954598542021	M00009	DNR
83	6	qiagen	K00030	0.0146744576564448	M00009	DNR
83	13	mobio	K00242	0.0138210938679231	M00009	DNR
83	13	mobio	K00247	0.013583922402923	M00009	DNR
83	6	qiagen	K00024	0.984436345217183	M00009	DNR
83	13	mobio	K00245	0.0794594807640816	M00009	DNR
83	6	qiagen	K00026	0.000663680825403669	M00009	DNR
83	13	mobio	K00246	0.0684962923355464	M00009	DNR
83	6	qiagen	K00025	0.00747544189274466	M00009	DNR
83	6	qiagen	K00031	0.208002555037706	M00009	DNR
83	4	qiagen	K00246	0.134964015331171	M00009	DNR
83	4	qiagen	K00245	0.128198898997325	M00009	DNR
83	4	qiagen	K00244	0.549031542693975	M00009	DNR
83	4	qiagen	K00242	0.0064728301228532	M00009	DNR
83	4	qiagen	K00241	0.290235192933504	M00009	DNR
83	4	qiagen	K00240	0.359978086332122	M00009	DNR
83	4	qiagen	K00239	0.390174855190888	M00009	DNR
83	10	qiagen	K00240	0.179417614221899	M00009	DNR
83	13	mobio	K00164	0.014485955355991	M00009	DNR
83	10	qiagen	K00239	0.22640832769946	M00009	DNR
83	10	qiagen	K00242	0.00229037613460267	M00009	DNR
83	10	qiagen	K00241	0.17410532843721	M00009	DNR
83	10	qiagen	K00244	0.46408034133854	M00009	DNR
83	10	qiagen	K00246	0.0237845286627662	M00009	DNR
83	10	qiagen	K00245	0.0421422613297796	M00009	DNR
83	10	qiagen	K00247	0.00236870907382508	M00009	DNR
83	5	mobio	K00382	0.353360324809395	M00009	DNR
75	8	qiagen	K04056	0.000264061266401677	M00332	WT
75	8	qiagen	K04057	0.000242141341921882	M00332	WT
83	12	qiagen	K00012	1.14574288940457	M00014	DNR
83	10	qiagen	K00164	0.0192673569608488	M00009	DNR
75	8	qiagen	K04058	0.000107679902364014	M00332	WT
75	8	qiagen	K04059	0.000468557237300287	M00332	WT
83	12	qiagen	K00025	0.00109216786533012	M00009	DNR
83	12	qiagen	K00024	1.03497415340565	M00009	DNR
83	12	qiagen	K00031	0.336908459077203	M00009	DNR
83	12	qiagen	K00030	0.0306155724993717	M00009	DNR
83	4	qiagen	K00382	0.254273609495392	M00009	DNR
83	13	mobio	K00012	0.985545489719249	M00014	DNR
83	13	mobio	K00026	0.000629106758391541	M00009	DNR
83	13	mobio	K00024	0.723079087136651	M00009	DNR
83	13	mobio	K00025	0.00143950098154751	M00009	DNR
83	13	mobio	K00030	0.0611366533111579	M00009	DNR
83	13	mobio	K00031	0.386256898990757	M00009	DNR
75	10	qiagen	K04056	0.000200581838516524	M00332	WT
75	10	qiagen	K04058	0.000686185197791115	M00332	WT
75	10	qiagen	K04059	0.000928741408941721	M00332	WT
83	5	mobio	K00026	0.000868911595599862	M00009	DNR
83	5	mobio	K00030	0.0284015924254776	M00009	DNR
83	5	mobio	K00031	0.268346261551991	M00009	DNR
83	5	mobio	K00024	0.651831726361619	M00009	DNR
83	5	mobio	K00025	0.00196589028922677	M00009	DNR
83	5	mobio	K00012	1.01477706117313	M00014	DNR
83	4	qiagen	K00026	0.000861020413109752	M00009	DNR
83	4	qiagen	K00031	0.371902876849635	M00009	DNR
83	4	qiagen	K00030	0.0186233619736172	M00009	DNR
83	4	qiagen	K00025	0.0250032546641165	M00009	DNR
83	4	qiagen	K00024	0.549110155378849	M00009	DNR
83	4	qiagen	K00012	0.806925337590835	M00014	DNR
75	12	qiagen	K04058	0.00024889665910944	M00332	WT
75	12	qiagen	K04056	0.000659789137298261	M00332	WT
61	13	mobio	K13247	0.000407993123608696	M00014	DNR
83	5	mobio	K00164	0.00667109188154094	M00009	DNR
75	13	mobio	K04058	0.000650947981940395	M00332	WT
83	5	mobio	K00245	0.0223821347344011	M00009	DNR
83	5	mobio	K00246	0.0173909888152903	M00009	DNR
83	5	mobio	K00244	0.28843737725482	M00009	DNR
83	5	mobio	K00247	0.000516347023017585	M00009	DNR
83	4	qiagen	K00164	0.0176183929594274	M00009	DNR
83	5	mobio	K00241	0.348274685033658	M00009	DNR
83	5	mobio	K00242	0.00167402360242885	M00009	DNR
83	5	mobio	K00239	0.475382737312642	M00009	DNR
83	5	mobio	K00240	0.42525629468612	M00009	DNR
61	10	qiagen	K13247	0.000385033935859421	M00014	DNR
75	13	mobio	K03331	0.00133951865280275	M00014	WT
61	4	qiagen	K13247	0.00219712692658862	M00014	DNR
75	6	qiagen	K03331	0.00365631633324768	M00014	WT
75	8	qiagen	K03219	0.000821268125321777	M00332	WT
75	8	qiagen	K03227	0.00132939495234035	M00332	WT
75	8	qiagen	K03228	0.00137139665165157	M00332	WT
75	8	qiagen	K03225	0.00188933127267815	M00332	WT
75	8	qiagen	K03226	0.000264648069215903	M00332	WT
75	8	qiagen	K03223	0.00168717887651325	M00332	WT
75	8	qiagen	K03224	0.00251433682264184	M00332	WT
75	8	qiagen	K03221	0.000605241148436807	M00332	WT
75	8	qiagen	K03222	0.00190827141582656	M00332	WT
75	8	qiagen	K03229	0.000705367828459966	M00332	WT
75	8	qiagen	K03230	0.00135270005819381	M00332	WT
61	6	qiagen	K13247	0.000685205494887628	M00014	DNR
75	5	mobio	K04056	0.000342343053778571	M00332	WT
75	5	mobio	K04058	0.00109975719734703	M00332	WT
75	5	mobio	K04057	0.00358012440756267	M00332	WT
75	8	qiagen	K03331	0.00135384121560715	M00014	WT
61	5	mobio	K13247	0.000579256686056309	M00014	DNR
75	4	qiagen	K04056	0.00037608607790439	M00332	WT
75	4	qiagen	K04059	0.00145348021091738	M00332	WT
75	4	qiagen	K04058	0.000848478417693238	M00332	WT
61	13	mobio	K12447	8.24640646809091e-05	M00014	DNR
75	10	qiagen	K03331	0.00277264094054829	M00014	WT
75	12	qiagen	K03221	0.000562486207599433	M00332	WT
75	12	qiagen	K03219	0.000457273598171704	M00332	WT
75	12	qiagen	K03224	0.00126213535678344	M00332	WT
75	12	qiagen	K03225	0.00176255726082381	M00332	WT
75	12	qiagen	K03222	0.002585455471785	M00332	WT
75	12	qiagen	K03223	0.00193963193234764	M00332	WT
75	12	qiagen	K03228	0.00102068706718257	M00332	WT
75	12	qiagen	K03229	0.000599409932906794	M00332	WT
75	12	qiagen	K03226	0.000695717045718135	M00332	WT
75	12	qiagen	K03230	0.00203743944231896	M00332	WT
75	13	mobio	K03219	0.000768324436596853	M00332	WT
75	13	mobio	K03225	0.00693516940595673	M00332	WT
75	13	mobio	K03224	0.0027314274644954	M00332	WT
75	13	mobio	K03223	0.00230881806969102	M00332	WT
75	13	mobio	K03222	0.00242791326470117	M00332	WT
75	13	mobio	K03229	0.00112675285029954	M00332	WT
75	13	mobio	K03228	0.00143269949797583	M00332	WT
75	13	mobio	K03227	0.000995152846463489	M00332	WT
75	13	mobio	K03226	0.000278195801641389	M00332	WT
75	13	mobio	K03230	0.0025053801097461	M00332	WT
75	12	qiagen	K03331	0.00243090501190976	M00014	WT
75	6	qiagen	K03219	0.000257663475594035	M00332	WT
75	6	qiagen	K03225	0.00391578537989481	M00332	WT
75	6	qiagen	K03226	0.00097837998844367	M00332	WT
75	6	qiagen	K03227	0.002612282928985	M00332	WT
75	6	qiagen	K03228	0.00530380294595914	M00332	WT
75	6	qiagen	K03222	0.00263229706679076	M00332	WT
75	6	qiagen	K03223	0.00266429121116395	M00332	WT
75	6	qiagen	K03224	0.00255839752621037	M00332	WT
75	6	qiagen	K03229	0.00120377087729338	M00332	WT
75	6	qiagen	K03230	0.00248362262920274	M00332	WT
75	10	qiagen	K03219	0.000199212962808874	M00332	WT
75	10	qiagen	K03221	0.000680008713523721	M00332	WT
75	10	qiagen	K03222	0.00290705156309235	M00332	WT
75	10	qiagen	K03223	0.00117404676713796	M00332	WT
75	10	qiagen	K03224	0.001330576669411	M00332	WT
75	10	qiagen	K03225	0.0011467088999235	M00332	WT
75	10	qiagen	K03226	0.000169215131258796	M00332	WT
75	10	qiagen	K03227	0.000595007624333256	M00332	WT
75	10	qiagen	K03228	0.000490994465777991	M00332	WT
75	10	qiagen	K03229	0.000906516554644948	M00332	WT
75	10	qiagen	K03230	0.00171829981749973	M00332	WT
75	4	qiagen	K03226	0.000580017012508796	M00332	WT
75	4	qiagen	K03224	0.0025999235953119	M00332	WT
75	4	qiagen	K03225	0.000276735882891234	M00332	WT
75	4	qiagen	K03230	0.00322026003108831	M00332	WT
75	4	qiagen	K03228	0.00146128246350982	M00332	WT
75	4	qiagen	K03229	0.000718647630178541	M00332	WT
75	4	qiagen	K03219	0.000861587560958735	M00332	WT
75	4	qiagen	K03222	0.00487882386121738	M00332	WT
75	4	qiagen	K03223	0.00225582467258554	M00332	WT
75	4	qiagen	K03221	0.000719887658157349	M00332	WT
61	5	mobio	K12447	0.000198109199820578	M00014	DNR
75	4	qiagen	K03331	0.00148392823990253	M00014	WT
75	5	mobio	K03219	0.000296470486105969	M00332	WT
75	5	mobio	K03223	0.00480604053683047	M00332	WT
75	5	mobio	K03222	0.00326991343991215	M00332	WT
75	5	mobio	K03226	0.00147909700864211	M00332	WT
75	5	mobio	K03225	0.246628072292873	M00332	WT
75	5	mobio	K03224	0.00112089886032877	M00332	WT
75	5	mobio	K03230	0.00182720174561295	M00332	WT
75	5	mobio	K03229	0.00148981108959543	M00332	WT
75	5	mobio	K03228	0.0106025760009658	M00332	WT
75	6	qiagen	K02195	0.0499323232436095	M00259	WT
75	6	qiagen	K02194	0.0281644374765222	M00259	WT
75	6	qiagen	K02193	0.0323461563786176	M00259	WT
75	8	qiagen	K02194	0.0141684023219701	M00259	WT
75	8	qiagen	K02193	0.0254822920254576	M00259	WT
75	8	qiagen	K02195	0.0335244918955094	M00259	WT
75	10	qiagen	K02195	0.0252633835955609	M00259	WT
75	10	qiagen	K02194	0.0114784583257964	M00259	WT
75	6	qiagen	K01903	0.019969619819503	M00009	WT
75	6	qiagen	K01902	0.0196949285323155	M00009	WT
75	6	qiagen	K01900	0.026660552126944	M00009	WT
75	6	qiagen	K01899	0.0143620852337708	M00009	WT
75	10	qiagen	K02193	0.023293383503998	M00259	WT
75	12	qiagen	K02195	0.0261338733341769	M00259	WT
75	12	qiagen	K02194	0.0117111814521121	M00259	WT
75	8	qiagen	K01900	0.00280945731921477	M00009	WT
75	8	qiagen	K01899	0.00194617034488566	M00009	WT
75	8	qiagen	K01903	0.0129300556119001	M00009	WT
75	8	qiagen	K01902	0.0128062667845609	M00009	WT
75	12	qiagen	K02193	0.0269110993657319	M00259	WT
75	13	mobio	K02194	0.0147035171640404	M00259	WT
75	13	mobio	K02195	0.0281289894940329	M00259	WT
75	13	mobio	K02193	0.0303375123431041	M00259	WT
